tsa.GAHK.mstr.gbff	SRR653198	45171	Trinity 2012-03-17	Jatropha curcas; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; core eudicotyledons;rosids; fabids; Malpighiales; Euphorbiaceae; Crotonoideae;Jatropheae; Jatropha.
tsa.GAHL.mstr.gbff	SRR788095,SRR788097	152464	Trinity trinityrnaseq-r20110519	Sinocyclocheilus anophthalmus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Ostariophysi;Cypriniformes; Cyprinidae; Sinocyclocheilus.
tsa.GAHO.mstr.gbff	SRR788094,SRR788096	156118	Trinity trinityrnaseq-r20110519	Sinocyclocheilus angustiporus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Ostariophysi;Cypriniformes; Cyprinidae; Sinocyclocheilus.
tsa.GAHT.mstr.gbff	SRR787592,SRR787593,SRR787594,SRR787595,SRR787596,SRR787597,SRR787598,SRR787612,SRR787613,SRR787614,SRR787615,SRR787616,SRR787617,SRR787618,SRR787620,SRR787621,SRR787622,SRR787623,SRR787624,SRR787625,SRR787626,SRR787627,SRR787628,SRR787629,SRR787630,SRR787631,SRR787632,SRR787633,SRR787634,SRR787635,SRR787636,SRR787637,SRR787638,SRR787639,SRR787640,SRR787641,SRR787642,SRR787643,SRR787644,SRR787645,SRR787646,SRR787647,SRR787648,SRR787649,SRR787650,SRR787651,SRR787652,SRR787653,SRR787654,SRR787655,SRR787656,SRR787657,SRR787658,SRR787659,SRR787660,SRR787661	120985	Rnnotator 2.4.14	Agave deserti; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Asparagales;Asparagaceae; Agavoideae; Agave.
tsa.GAHU.mstr.gbff	SRR789688,SRR789689,SRR789695,SRR789696,SRR789697,SRR789700,SRR789701,SRR789703,SRR789706,SRR789707,SRR789710,SRR789711,SRR789714,SRR789715,SRR789716,SRR789717,SRR789718,SRR789719,SRR789720,SRR789724,SRR789725,SRR789726,SRR789727,SRR789728,SRR789729,SRR789730,SRR789731,SRR789732,SRR789733,SRR789734,SRR789735,SRR789736,SRR789737,SRR789738,SRR789742,SRR789743,SRR789744,SRR789745,SRR789746,SRR789747,SRR789748,SRR789749,SRR789750,SRR789751,SRR789752,SRR789753,SRR789754,SRR789755	195967	Rnnotator 2.4.8	Agave tequilana; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Asparagales;Asparagaceae; Agavoideae; Agave.
tsa.GAHX.mstr.gbff	SRR826503	10381	Trinity v. 2012-03-17	Mikrocytos mackini; Eukaryota; Mikrocytos.
tsa.GAID.mstr.gbff	SRR797490	79198	SOAPdenovo V1.03	Oreochromis niloticus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Labroidei; Cichlidae; African cichlids; Pseudocrenilabrinae;Oreochromini; Oreochromis.
tsa.GAIG.mstr.gbff	SRR827601	50090	SOAPdenovo v. v. 1.04	Arachis hypogaea; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae;Dalbergieae; Arachis.
tsa.GAIP.mstr.gbff	SRR797923	47095	SOAPdenovo V1.04	Litchi chinensis; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; core eudicotyledons;rosids; malvids; Sapindales; Sapindaceae; Litchi.
tsa.GAIQ.mstr.gbff	SRR494242,SRR494243,SRR494244,SRR494245	78782	Oases v0.1.20; Velvet v1.1.02	Alexandrium tamarense; Eukaryota; Alveolata; Dinophyceae; Gonyaulacales; Gonyaulacaceae;Alexandrium.; 
tsa.GAIT.mstr.gbff	SRR516821	94313	ABySS v1.2.2	Alexandrium tamarense; Eukaryota; Alveolata; Dinophyceae; Gonyaulacales; Gonyaulacaceae;Alexandrium.; 
tsa.GAIU.mstr.gbff	SRR516821	100139	Oases v0.1.20; Velvet v1.1.02	Alexandrium tamarense; Eukaryota; Alveolata; Dinophyceae; Gonyaulacales; Gonyaulacaceae;Alexandrium.; 
tsa.GAIV.mstr.gbff	SRR516819,SRR516820	108345	Oases v0.1.20; Velvet v1.1.02	Alexandrium tamarense; Eukaryota; Alveolata; Dinophyceae; Gonyaulacales; Gonyaulacaceae;Alexandrium.; 
tsa.GAIW.mstr.gbff	SRR805628	27074	Trinity r2011-10-29	Ganaspis sp. G1; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Cynipoidea; Figitidae; Eucoilinae; Ganaspis.
tsa.GAJA.mstr.gbff	SRR559222	21560	Trinity r2011-10-29	Leptopilina boulardi; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Cynipoidea; Figitidae; Eucoilinae; Leptopilina.
tsa.GAJB.mstr.gbff	SRR494242,SRR494243,SRR494244,SRR494245,SRR516051	106178	CLC Genomics Workbench 02/2010	Alexandrium tamarense; Eukaryota; Alveolata; Dinophyceae; Gonyaulacales; Gonyaulacaceae;Alexandrium.; 
tsa.GAJC.mstr.gbff	SRR559224	31399	Trinity r2011-10-29	Leptopilina heterotoma; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Cynipoidea; Figitidae; Eucoilinae; Leptopilina.
tsa.GAJD.mstr.gbff	SRR792903,SRR796171,SRR791842,SRR792293	36755	Tophat 1.3.2; Bowtie 0.12.7; Cufflinks	Ursus maritimus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Laurasiatheria; Carnivora; Caniformia; Ursidae;Ursus.; 
tsa.GAJE.mstr.gbff	SRR850241	50182	Oases 0.1.22	Avena sativa; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BEPclade; Pooideae; Poeae; Aveninae; Avena.
tsa.GAJG.mstr.gbff	SRR516819,SRR516820,SRR836281	92394	CLC Genomics Workbench 02/2010	Alexandrium tamarense; Eukaryota; Alveolata; Dinophyceae; Gonyaulacales; Gonyaulacaceae;Alexandrium.; 
tsa.GAJI.mstr.gbff	SRR851824	27880	Trinity r2011-11-26	Pyrenochaeta lycopersici CRA-PAV_ER 1211; Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina;Dothideomycetes; Pleosporomycetidae; Pleosporales; Pleosporineae;Pleosporaceae; mitosporic Pleosporaceae; Pyrenochaeta.
tsa.GAJJ.mstr.gbff	SRR851004	47327	Trinity r2012-06-08	Anoplopoma fimbria; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Scorpaeniformes;Anoplopomatoidei; Anoplopomatidae; Anoplopoma.
tsa.GAJL.mstr.gbff	SRR513432,SRR513433,SRR513434,SRR513435	284458	Trinity r2012-03-17	Triticum aestivum; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BEPclade; Pooideae; Triticeae; Triticum.
tsa.GAJS.mstr.gbff	SRR651040	70738	SOAPdenovo v. 1.03	Chilo suppressalis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Pyraloidea; Crambidae; Crambinae; Chilo.
tsa.GAKE.mstr.gbff	SRR802670	33315	CLC Genomics Workbench 5.5	Thlaspi arvense; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; malvids; Brassicales; Brassicaceae;Thlaspideae; Thlaspi.
tsa.GAKF.mstr.gbff	SRR343044,SRR343049,SRR545192	105237	Trinity Assembler v. 2012-06-08	Amoebidium parasiticum JAP-7-2; Eukaryota; Ichthyosporea; Ichthyophonida; Amoebidiaceae;Amoebidium.; 
tsa.GAKG.mstr.gbff	SRR770031	30024	Trinity v. 2011-11-26 ver	Cotesia vestalis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Ichneumonoidea; Braconidae; Microgastrinae; Cotesia.
tsa.GAKH.mstr.gbff	SRR866531,SRR866540,SRR866544,SRR866568,SRR866569,SRR866570,SRR866571,SRR866572,SRR866574,SRR866575,SRR866576	112925	CDHit 4.5.4; Oases 0.1.22; Velvet 1.1.06	Vitis vinifera; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; Vitales; Vitaceae; Vitis.
tsa.GAKI.mstr.gbff	SRR867656	7303	Newbler v. 2.6	Trametes sanguinea; Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina;Agaricomycetes; Polyporales; Trametes.
tsa.GAKL.mstr.gbff	SRR769750,SRR769749,SRR863375,SRR863376	84573	CD-HIT v.4.5.4; multi-kmer CLC de novo	Triticum urartu; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BEPclade; Pooideae; Triticeae; Triticum.
tsa.GAKM.mstr.gbff	SRR863377,SRR863384,SRR863385,SRR863386,SRR863387,SRR863389,SRR863390,SRR863391,SRR863394	137484	CD-HIT v.4.5.4; multi-kmer CLC de novo	Triticum turgidum; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BEPclade; Pooideae; Triticeae; Triticum.
tsa.GAKP.mstr.gbff	SRR818493,SRR818494,SRR818495,SRR818496,SRR818497,SRR818498	23539	Trinity r2012-10-05	Bactrocera dorsalis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Brachycera;Muscomorpha; Tephritoidea; Tephritidae; Bactrocera; Bactrocera.
tsa.GAKY.mstr.gbff	SRR867593,SRR867594,SRR867595,SRR867596,SRR867597,SRR867598,SRR867599,SRR867600,SRR867601	198297	Oases 0.2.08	Symbiodinium sp. A1; Eukaryota; Alveolata; Dinophyceae; Suessiales; Symbiodiniaceae;Symbiodinium; Symbiodinium sp. clade A.
tsa.GALD.mstr.gbff	SRR850813	71225	Trinity r2011-08-20	Agapanthus praecox subsp. orientalis; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Asparagales;Amaryllidaceae; Agapanthoideae; Agapanthus.
tsa.GALE.mstr.gbff	SRR916958	12342	Trinity September 2012	Spraguea lophii; Eukaryota; Fungi; Microsporidia; Spraguidae; Spraguea.
tsa.GALM.mstr.gbff	SRR919298,SRR919299	46972	SOAPdenovo Li, Zhu et al. 2009	Aspidistra saxicola; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Asparagales;Asparagaceae; Nolinoideae; Aspidistra.
tsa.GALN.mstr.gbff	SRR917962	477844	Denovo assembly with iAssembler 20-12-2012	Persicaria minor; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; core eudicotyledons;Caryophyllales; Polygonaceae; Polygonoideae; Persicarieae;Persicaria.; 
tsa.GALP.mstr.gbff	SRR364804,SRR364801,SRR364800,SRR364803,SRR364802,SRR364798,SRR364799	12521	Trinity r2011-10-29	Drosophila miranda; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Brachycera;Muscomorpha; Ephydroidea; Drosophilidae; Drosophila; Sophophora.
tsa.GALQ.mstr.gbff	SRR873458,SRR873459,SRR873460,SRR873461,SRR873462,SRR873463,SRR873464,SRR873465	100522	Ray assembler 2.0.0-rc4	gut metagenome; unclassified sequences; metagenomes; organismal metagenomes.
tsa.GALR.mstr.gbff	SRR925365	23157	Cufflinks v. v. 2.0.2	Pyrus pyrifolia; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Rosales; Rosaceae; Maloideae; Maleae;Pyrus.; 
tsa.GALT.mstr.gbff	SRR873450,SRR873451,SRR873452,SRR873453,SRR873454,SRR873455,SRR873456,SRR873457	101159	Ray assembler 2.0.0-rc4	gut metagenome; unclassified sequences; metagenomes; organismal metagenomes.
tsa.GALY.mstr.gbff	SRR576640,SRR576641,SRR576642,SRR576643,SRR576644,SRR576645	86691	trinity 2012-10-05	Ipomoea purpurea; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; core eudicotyledons;asterids; lamiids; Solanales; Convolvulaceae; Ipomoeeae; Ipomoea.
tsa.GAMC.mstr.gbff	SRR915830,SRR915831,SRR915832,SRR915833,SRR915835,SRR915836,SRR915834,SRR915837,SRR915838,SRR915839,SRR915840,SRR915844,SRR915845,SRR915846,SRR915848,SRR915850,SRR915851,SRR915852	21761	Trinity r2012-10-05	Ceratitis capitata; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Brachycera;Muscomorpha; Tephritoidea; Tephritidae; Ceratitis; Ceratitis.
tsa.GAMK.mstr.gbff	SRR941787,SRR941788,SRR941789,SRR941790,SRR941791,SRR941792,SRR941793,SRR941794,SRR941795,SRR941796,SRR941797,SRR941798,SRR941799,SRR941800,SRR941801,SRR941802,SRR941803,SRR941804,SRR941805,SRR941806,SRR941807	121465	Trinity r2011-11-26; CD-HIT-EST 4.5.4	Phaseolus vulgaris; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae;Phaseoleae; Phaseolus.
tsa.GAMM.mstr.gbff	SRR935330	32460	Trinity v. 2011; CAP3 v. 1999	Orchesella cincta; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Collembola;Entomobryomorpha; Entomobryoidea; Entomobryidae; Orchesellinae;Orchesella.; 
tsa.GAMN.mstr.gbff	SRR935329	38102	Trinity v. 2011; CAP3 v. 1999	Folsomia candida; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Collembola;Entomobryomorpha; Entomobryoidea; Isotomidae; Proisotominae;Folsomia.; 
tsa.GAMP.mstr.gbff	SRR867044	46724	Velvet 1.2.08; Oases 0.2.08	Callithrix jacchus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini;Platyrrhini; Cebidae; Callitrichinae; Callithrix.
tsa.GAMQ.mstr.gbff	SRR866213	33528	Velvet 1.2.08; Oases 0.2.08	Callithrix jacchus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini;Platyrrhini; Cebidae; Callitrichinae; Callithrix.
tsa.GAMR.mstr.gbff	SRR867043	44112	Velvet 1.2.08; Oases 0.2.08	Callithrix jacchus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini;Platyrrhini; Cebidae; Callitrichinae; Callithrix.
tsa.GAMS.mstr.gbff	SRR866209	44498	Velvet 1.2.08; Oases 0.2.08	Callithrix jacchus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini;Platyrrhini; Cebidae; Callitrichinae; Callithrix.
tsa.GAMT.mstr.gbff	SRR866208	41104	Velvet 1.2.08; Oases 0.2.08	Callithrix jacchus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini;Platyrrhini; Cebidae; Callitrichinae; Callithrix.
tsa.GAMW.mstr.gbff	SRR942807,SRR942808,SRR942907,SRR942810,SRR942811,SRR942812,SRR942813,SRR942814,SRR942815,SRR942816,SRR942817,SRR942820,SRR942821,SRR942822,SRR942823,SRR942824,SRR942825,SRR942826,SRR942827,SRR942828,SRR942829,SRR942830,SRR942831,SRR942832,SRR942833,SRR942834,SRR942835,SRR942836,SRR942838,SRR942839,SRR942841,SRR942845,SRR942846,SRR942847,SRR942864,SRR942865,SRR942866,SRR942882,SRR942883,SRR942888,SRR942891,SRR942893,SRR942895,SRR942897,SRR942898,SRR942900,SRR942903,SRR942905,SRR942806	27617	Newbler 2.6; CAP3 10/15/07; Oases 0.2.08;	Rhazya stricta; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; asterids; lamiids; Gentianales; Apocynaceae;Rauvolfioideae; Vinceae; Rhazya.
tsa.GANE.mstr.gbff	SRR953329	29692	RNA-Seq De novo Assembly Using Trinity	Stevia rebaudiana; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; core eudicotyledons;asterids; campanulids; Asterales; Asteraceae; Asteroideae;Heliantheae alliance; Eupatorieae; Stevia.
tsa.GANH.mstr.gbff	SRR955015,SRR955076,SRR955374,SRR955397	13185	Trinity 10/05/2012	Microplitis demolitor; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Hymenoptera; Apocrita;Ichneumonoidea; Braconidae; Microgastrinae; Microplitis.
tsa.GANL.mstr.gbff	SRR954929	10259	Trinity v. 1.2	Latrodectus tredecimguttatus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida;Araneae; Araneomorphae; Entelegynae; Araneoidea; Theridiidae;Latrodectus.; 
tsa.GANM.mstr.gbff	SRR849486,SRR849487,SRR849489,SRR849492	22935	SOAPdenovo v. 2009	Nilaparvata lugens; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Euhemiptera;Fulgoroidea; Delphacidae; Delphacinae; Nilaparvata.
tsa.GANN.mstr.gbff	SRR961044,SRR961045,SRR961046	37956	Trinity r2011	Tetraselmis subcordiformis; Eukaryota; Viridiplantae; Chlorophyta; Prasinophyceae;Chlorodendrales; Chlorodendraceae; Tetraselmis.
tsa.GANO.mstr.gbff	SRR951913	5050	Abyss 1.3.6; SoapdenovoTrans 1.01; Cap3	Corethrella appendiculata; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Diptera; Nematocera;Culicoidea; Chaoboridae; Corethrella.
tsa.GAOE.mstr.gbff	SRR747797	88006	Trinity v. trinityrnaseq_r2012-04-27	Capra hircus; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Mammalia; Eutheria; Laurasiatheria; Cetartiodactyla; Ruminantia;Pecora; Bovidae; Caprinae; Capra.
tsa.GAOL.mstr.gbff	SRR944700,SRR949596	27128	Agalma v. 2013-01-17; Trinity v.	Hydra magnipapillata; Eukaryota; Metazoa; Cnidaria; Hydrozoa; Hydroida; Anthomedusae;Hydridae; Hydra.
tsa.GAOM.mstr.gbff	SRR956606,SRR965344,SRR965345,SRR965347,SRR965348	20254	Velvet/Oases v. 1.0.15/0.1.18	Macrosiphum euphorbiae; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Aphidiformes; Aphidoidea; Aphididae; Macrosiphini; Macrosiphum.
tsa.GAON.mstr.gbff	SRR965929,SRR966236,SRR966405,SRR966412,SRR965963,SRR966513,SRR966542,SRR966549,SRR966619,SRR966620,SRR966621,SRR966622,SRR967154,SRR967164,SRR967181,SRR967182,SRR967187,SRR967188,SRR967189,SRR967190,SRR967183,SRR967184,SRR967185,SRR967186,SRR967275,SRR967276,SRR967277,SRR967278,SRR967279,SRR967280,SRR967281,SRR967282,SRR967283,SRR967284,SRR967285,SRR967286,SRR967287,SRR967288,SRR967289,SRR967291	275367	Trinity r2013-02-16	Cuscuta pentagona; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; core eudicotyledons;asterids; lamiids; Solanales; Convolvulaceae; Cuscuteae; Cuscuta.
tsa.GAOP.mstr.gbff	SRR961881,SRR961992,SRR961994,SRR961995,SRR961996,SRR961997	142265	Trinity r2013-02-25	Pachypsylla venusta; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Psylliformes; Psylloidea; Psyllidae; Pachypsylla.
tsa.GAOT.mstr.gbff	SRR868662	81072	Trinity v. 01/07/2012	Zantedeschia aethiopica; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; Liliopsida; Araceae;Philodendroideae; Zantedeschieae; Zantedeschia.
tsa.GAOU.mstr.gbff	SRR987949,SRR987951,SRR987952,SRR987953	45181	Velvet 1.2.0.7; CLCbio 01/10/2011	Trifolium pratense; Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta;Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae;Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae;Trifolieae; Trifolium.
tsa.GAOX.mstr.gbff	SRR1009240,SRR1009241,SRR1009242	73509	CLC Genomic Workbench 5  06/06/2013; CAP3	Pecten maximus; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Bivalvia;Pteriomorphia; Pectinoida; Pectinoidea; Pectinidae; Pecten.
tsa.GAPB.mstr.gbff	SRR1014618,SRR1014619,SRR1014624,SRR1014627,SRR1014631,SRR1014633	74833	Trinity v. 2013-02-25	Evechinus chloroticus; Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa;Echinoidea; Euechinoidea; Echinacea; Echinoida; Echinometridae;Evechinus.; 
tsa.GAPP.mstr.gbff	SRR835757	33165	Trinity v. release-20120608	Bemisia tabaci; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Aleyrodiformes; Aleyrodoidea; Aleyrodidae; Aleyrodinae; Bemisia.
tsa.GAPQ.mstr.gbff	SRR835756	27229	Trinity v. release-20120608	Bemisia tabaci; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Sternorrhyncha;Aleyrodiformes; Aleyrodoidea; Aleyrodidae; Aleyrodinae; Bemisia.
tsa.GAPS.mstr.gbff	SRR576100,SRR576101	66138	Trinity r2012-06-08	Latimeria menadoensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Coelacanthiformes; Coelacanthidae; Latimeria.
tsa.GAQJ.mstr.gbff	SRR1032038,SRR1032037	62382	Trinity 2012-05-18	Ostrinia furnacalis; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Pyraloidea; Crambidae; Pyraustinae; Ostrinia.
tsa.GAQK.mstr.gbff	SRR1042328	146142	Trinity 2011	Hynobius chinensis; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Amphibia; Batrachia; Caudata; Cryptobranchoidea; Hynobiidae;Hynobius.; 
tsa.GAQQ.mstr.gbff	SRR1046838,SRR1046839	23088	Trinity v. 1.1	Bithynia siamensis goniomphalos; Eukaryota; Metazoa; Lophotrochozoa; Mollusca; Gastropoda;Caenogastropoda; Hypsogastropoda; Littorinimorpha; Truncatelloidea;Bithyniidae; Bithynia.
tsa.GAQX.mstr.gbff	SRR857271	37537	Oases v0.2.08	Graminella nigrifrons; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Paraneoptera; Hemiptera; Euhemiptera;Membracoidea; Cicadellidae; Deltocephalinae; Graminella.
tsa.GARA.mstr.gbff	SRR1060332	59165	SOAPdenovo 2011	Miichthys miiuy; Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi;Actinopterygii; Neopterygii; Teleostei; Euteleostei; Neoteleostei;Acanthomorpha; Acanthopterygii; Percomorpha; Perciformes;Percoidei; Sciaenidae; Miichthys.
tsa.GARB.mstr.gbff	SRR796573	41264	Trinity v. 2012-06-08	Athetis lepigone; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Athetis.
tsa.GARC.mstr.gbff	SRR796576	38522	Trinity v. 2012-06-08	Athetis lepigone; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Athetis.
tsa.GARD.mstr.gbff	SRR796575	46060	Trinity v. 2012-06-08	Athetis lepigone; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Athetis.
tsa.GARG.mstr.gbff	SRR796574	33983	Trinity v. 2012-06-08	Athetis lepigone; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Noctuoidea; Noctuidae; Noctuinae; Athetis.
tsa.GARL.mstr.gbff	SRR1050532,SRR1050533,SRR1050534	96463	iassembler 1.3	Spodoptera exigua; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta;Pterygota; Neoptera; Endopterygota; Lepidoptera; Glossata;Ditrysia; Noctuoidea; Noctuidae; Amphipyrinae; Spodoptera.
tsa.GARO.mstr.gbff	SRR1050726	31520	ClC Genomics Workbench 6.0	Echinogammarus veneris; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Malacostraca;Eumalacostraca; Peracarida; Amphipoda; Gammaridea; Gammaroidea;Gammaridae; Echinogammarus.
tsa.GARW.mstr.gbff	SRR1050725	51528	ClC Genomics Workbench 6.0	Eucyclops serrulatus; Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Maxillopoda;Copepoda; Cyclopoida; Cyclopidae; Eucyclops.
